0,-3.228937633000002,0.0032933284137331457,1.2427798299999995,0.0018297241079189537
0.1,-3.2814213597124517,0.0034490552819181133,1.2585465940000016,0.0018505807205208946
0.2,-3.3411630452500574,0.003454610773538593,1.2785857239999987,0.001817724290376268
0.30000000000000004,-3.403487890512445,0.0035246596946424714,1.2897420239999982,0.001864739119400901
0.4,-3.4755811655625513,0.00352849662047335,1.3026389019999973,0.0018872787092520397
0.5,-3.5482224681874985,0.003832035469525526,1.3143238079999966,0.0018056934765170408
0.6000000000000001,-3.6282108893499414,0.003774628576322911,1.3199750439999984,0.00181913341953367
0.7000000000000001,-3.7151631725250662,0.003663791368706506,1.3268444379999986,0.0019014247721526893
0.8,-3.804664101162441,0.00394266789968862,1.329605125999999,0.0018710657733292193
0.9,-3.896521461050075,0.0038973281188484435,1.3281977739999986,0.0018176873397051454
1,-3.9960369240625067,0.003918563532332446,1.3296775759999977,0.0017498743875558526
1.1,-4.100209759162426,0.004026250007733848,1.3298152039999975,0.001881637133557941
1.2000000000000002,-4.20240923205005,0.004090082838237748,1.330517023999999,0.0019421685239505075
1.3,-4.311281733474954,0.004438231841032636,1.326563901999998,0.0018494029378142319
1.4000000000000001,-4.421193076412576,0.0045845178459803645,1.321602482000001,0.0018971544870347164
1.5,-4.537102056249998,0.004532064915707725,1.3176599200000003,0.0019430822570339192
1.6,-4.654524238399919,0.004935258787919558,1.3144622139999995,0.001971964435329351
1.7000000000000002,-4.771991263362505,0.0048293203026593,1.3085088659999977,0.00201567088336472
1.8,-4.8917639792375045,0.005118273170731999,1.3052325159999967,0.0019503626569804795
1.9000000000000001,-5.017668125325091,0.005094125757676237,1.3009104119999981,0.001819508689249923
