0,-2.1799745999999995,0.055602307459672866,-3.0676876999999996,0.02745680669178413,-3.241240425000001,0.016997853509910572,-3.2254400499999987,0.011092978356149464,-3.238495406250001,0.009610528513641822
0.1,-2.1844505999999964,0.05180181849742322,-3.087792199999997,0.029482540242658898,-3.244179899999991,0.014758311463036761,-3.262927349999992,0.011698054329780622,-3.279584368749996,0.00984117194415055
0.2,-2.29108080000001,0.05580780134855681,-3.1675705499999984,0.02770676027971323,-3.3382135249999942,0.012599552182493442,-3.3539839749999993,0.011116613246595086,-3.3514201624999953,0.008759413398337008
0.30000000000000004,-2.3773090000000003,0.051214725997509855,-3.228484949999998,0.028639174935698026,-3.421181125000003,0.015020232375345445,-3.421723387500003,0.011305547064653474,-3.3992601375000064,0.009074926332164862
0.4,-2.501737800000006,0.05421594517445964,-3.3118614500000065,0.027213550326951115,-3.509411075000002,0.014444861040154619,-3.4838097749999997,0.010644369025422507,-3.484636718750006,0.010595506180715744
0.5,-2.4455839000000017,0.04978040729835387,-3.4177629999999954,0.0282084581464496,-3.5475799249999977,0.014315516192906615,-3.5462194999999994,0.012112774689867748,-3.555027143749998,0.007910308018237836
0.6000000000000001,-2.7162552999999985,0.05596928096652659,-3.5321384999999927,0.02686930577350291,-3.6291887249999957,0.016117902538772683,-3.643412674999994,0.011646864423821244,-3.639968599999994,0.010018172373835267
0.7000000000000001,-2.834585900000003,0.049105332410950824,-3.5329635999999964,0.028164835700567957,-3.7097173499999956,0.015623079649271945,-3.716071200000003,0.011474346656128183,-3.7280972562499977,0.007528259313556421
0.8,-2.8197739999999953,0.04801649991409222,-3.6996112500000033,0.02877487577623067,-3.8164166750000055,0.017379835084642595,-3.7832683875000033,0.012503020529799758,-3.816722181250006,0.007709845622033318
0.9,-2.9740613000000033,0.05182713220225487,-3.7980219500000065,0.031687041131943865,-3.8947348250000053,0.016518491958843477,-3.8975100750000093,0.011560767386158867,-3.8957777750000075,0.008235594840538117
1,-3.1207757000000007,0.05924579377061286,-3.8682301500000014,0.029160153780072962,-3.97486375,0.018438506404736123,-3.9904125625000013,0.011026125941478466,-4.0034046312499925,0.009457359299440369
1.1,-3.1540393999999954,0.06434876927836299,-4.035639999999997,0.030186506091298398,-4.089612499999999,0.017314019391810806,-4.101637987499997,0.010542929721196763,-4.10153995,0.007568687356099083
1.2000000000000002,-3.313599299999997,0.05592214757598246,-4.1150857999999975,0.02852361325919261,-4.2311300999999935,0.016628053223092482,-4.224258649999998,0.011605847267756784,-4.220062562499995,0.011071669003693285
1.3,-3.472030200000005,0.05132957225576716,-4.268894100000006,0.028002172597675453,-4.288775950000004,0.018474649600127672,-4.309516500000007,0.012532691086714051,-4.309539112500008,0.009180105058452225
1.4000000000000001,-3.6231483000000027,0.05484227472589016,-4.3420166500000095,0.029647467771759185,-4.4357853750000125,0.01968241008449868,-4.437035875000008,0.014933497042617755,-4.4098467437500055,0.010327438539136764
1.5,-3.729240999999999,0.04848121408339527,-4.488609050000008,0.027356915133061023,-4.529496799999997,0.019487829080223274,-4.539271125000005,0.012095988513113633,-4.548670650000001,0.01001875282202085
1.6,-3.8654075999999913,0.04941085328386862,-4.602064699999992,0.02965079238249803,-4.63776442499999,0.016811474431006234,-4.678212687499994,0.011843052873777703,-4.672457506250001,0.009125758831031314
1.7000000000000002,-4.015987999999992,0.05051179937400746,-4.711557249999995,0.031022990586619663,-4.75185767499999,0.018281147132206306,-4.80006782499999,0.01782998550775839,-4.757952193749987,0.012574326718119783
1.8,-4.147711400000007,0.06219700161615529,-4.8125683500000065,0.02823225886778287,-4.875775200000008,0.020675810291497693,-4.886624112500008,0.014649636684696106,-4.896333262500007,0.0117691368801187
1.9000000000000001,-4.273575400000011,0.051734859957672664,-4.942977900000009,0.03419149311729438,-5.025480200000013,0.016923808612720748,-5.011599000000007,0.013707107916606644,-5.026269768750005,0.012994261570664078
